id;created_at;repo_id;user_id
41021;20/6/2012 16:45;7;516
41022;20/6/2012 16:45;7;529
41023;20/6/2012 16:45;7;538
41024;1/4/2013 3:53;7;550
41025;18/12/2012 14:40;7;561
41026;20/6/2012 16:45;7;595
41027;20/6/2012 16:45;7;635
41028;20/6/2012 16:45;7;726
41029;20/6/2012 16:45;7;733
41030;20/6/2012 16:45;7;740
41031;20/6/2012 16:45;7;794
41032;20/6/2012 16:45;7;829
41033;20/6/2012 16:45;7;896
41034;20/6/2012 16:45;7;898
41035;20/6/2012 16:45;7;907
41036;20/6/2012 16:45;7;912
41037;20/6/2012 16:45;7;965
41038;20/6/2012 16:45;7;969
41039;20/6/2012 16:45;7;973
41040;30/9/2012 10:40;7;975
41041;20/6/2012 16:45;7;982
41363;1/6/2012 18:49;8;130
41364;1/6/2012 18:49;8;166
41365;1/6/2012 18:49;8;193
41366;1/6/2012 18:49;8;208
41367;1/6/2012 18:49;8;215
41368;1/6/2012 18:49;8;217
41369;1/6/2012 18:49;8;220
41370;1/6/2012 18:49;8;232
41371;1/6/2012 18:49;8;254
41372;1/6/2012 18:49;8;256
41373;1/6/2012 18:49;8;283
41374;1/6/2012 18:49;8;289
41375;1/6/2012 18:49;8;298
41376;1/6/2012 18:49;8;310
41377;1/6/2012 18:49;8;316
41378;1/6/2012 18:49;8;350
41379;1/6/2012 18:49;8;352
41380;1/6/2012 18:49;8;357
41381;1/6/2012 18:49;8;358
41382;1/6/2012 18:49;8;360
41383;1/6/2012 18:49;8;373
41384;25/7/2012 14:08;8;374
41385;1/6/2012 18:49;8;397
41386;1/6/2012 18:49;8;401
41387;1/6/2012 18:49;8;406
41388;1/6/2012 18:49;8;412
41389;15/5/2013 1:10;8;414
41390;1/6/2012 18:49;8;420
41391;1/6/2012 18:49;8;424
41392;1/6/2012 18:49;8;427
41393;1/6/2012 18:49;8;435
41394;1/6/2012 18:49;8;443
41395;1/6/2012 18:49;8;446
41396;1/6/2012 18:49;8;464
41397;1/6/2012 18:49;8;468
41398;1/6/2012 18:49;8;476
41399;1/6/2012 18:49;8;494
41400;1/6/2012 18:49;8;498
41401;1/6/2012 18:49;8;536
41402;1/6/2012 18:49;8;549
41403;1/6/2012 18:49;8;577
41404;1/6/2012 18:49;8;585
41405;1/6/2012 18:49;8;603
41406;1/6/2012 18:49;8;612
41407;1/6/2012 18:49;8;633
41408;1/6/2012 18:49;8;634
41409;1/6/2012 18:49;8;646
41410;1/6/2012 18:49;8;650
41411;27/6/2012 5:47;8;671
41412;1/6/2012 18:49;8;675
41413;1/6/2012 18:49;8;683
41414;1/6/2012 18:49;8;684
41415;1/6/2012 18:49;8;688
41416;1/6/2012 18:49;8;703
41417;1/6/2012 18:49;8;708
41418;1/6/2012 18:49;8;712
41419;2/6/2012 23:54;8;716
41420;1/6/2012 18:49;8;731
41421;1/6/2012 18:49;8;735
41422;1/6/2012 18:49;8;739
41423;1/6/2012 18:49;8;744
41424;1/6/2012 18:49;8;748
41425;1/6/2012 18:49;8;753
41426;1/6/2012 18:49;8;758
41427;1/6/2012 18:49;8;760
41428;1/6/2012 18:49;8;766
41429;1/6/2012 18:49;8;770
41430;1/6/2012 18:49;8;774
41431;1/6/2012 18:49;8;779
41432;1/6/2012 18:49;8;783
41433;1/6/2012 18:49;8;784
41434;1/6/2012 18:49;8;787
41435;1/6/2012 18:49;8;788
41436;1/6/2012 18:49;8;791
41437;1/6/2012 18:49;8;799
41438;1/6/2012 18:49;8;808
41439;1/6/2012 18:49;8;813
41440;1/6/2012 18:49;8;817
41441;1/6/2012 18:49;8;822
41442;1/6/2012 18:49;8;826
41443;3/6/2012 3:52;8;831
41444;1/6/2012 18:49;8;834
41445;1/6/2012 18:49;8;838
41446;1/6/2012 18:49;8;843
41447;1/6/2012 18:49;8;848
41448;1/6/2012 18:49;8;853
41449;3/6/2012 4:19;8;857
41450;1/6/2012 18:49;8;861
41451;1/6/2012 18:49;8;865
41452;1/6/2012 18:49;8;870
41453;1/6/2012 18:49;8;875
41454;1/6/2012 18:49;8;879
41455;1/6/2012 18:49;8;883
41456;1/6/2012 18:49;8;887
41457;1/6/2012 18:49;8;891
41458;1/6/2012 18:49;8;895
41459;1/6/2012 18:49;8;901
41460;1/6/2012 18:49;8;905
41461;1/6/2012 18:49;8;910
41462;1/6/2012 18:49;8;913
41463;1/6/2012 18:49;8;917
41464;1/6/2012 18:49;8;925
41465;1/6/2012 18:49;8;928
41466;3/6/2012 6:01;8;932
41467;1/6/2012 18:49;8;937
41468;1/6/2012 18:49;8;941
41469;1/6/2012 18:49;8;945
41470;1/6/2012 18:49;8;949
41471;1/6/2012 18:49;8;953
41472;1/6/2012 18:49;8;958
41473;1/6/2012 18:49;8;962
41474;1/6/2012 18:49;8;966
41475;1/6/2012 18:49;8;969
41476;1/6/2012 18:49;8;974
41477;1/6/2012 18:49;8;979
41478;1/6/2012 18:49;8;980
41479;1/6/2012 18:49;8;982
41480;1/6/2012 18:49;8;983
41481;3/6/2012 8:37;8;987
41482;1/6/2012 18:49;8;991
41483;1/6/2012 18:49;8;993
41484;1/6/2012 18:49;8;995
41485;1/6/2012 18:49;8;998
44223;15/1/2009 15:15;9;33
44224;25/11/2010 9:18;9;55
44225;22/4/2009 23:20;9;72
44226;12/7/2009 17:44;9;118
44227;9/2/2011 2:53;9;141
44228;10/5/2010 1:19;9;166
44229;30/10/2012 13:54;9;214
44230;15/1/2009 15:15;9;224
44231;6/2/2011 22:17;9;232
44232;2/2/2010 21:45;9;238
44233;1/4/2012 16:01;9;249
44234;28/10/2010 4:54;9;254
44235;9/2/2012 4:30;9;256
44236;10/8/2011 5:32;9;291
44237;16/4/2012 7:13;9;316
44238;21/12/2011 0:28;9;339
44239;4/4/2012 3:12;9;352
44240;17/5/2009 16:43;9;357
44241;25/7/2012 14:08;9;374
44242;4/6/2010 12:37;9;389
44243;1/3/2009 13:29;9;401
44244;27/8/2009 6:33;9;404
44245;15/1/2009 15:15;9;420
44246;27/2/2009 9:45;9;434
44247;17/2/2011 2:05;9;476
44248;6/10/2010 2:16;9;486
44249;15/1/2009 15:15;9;487
44250;15/1/2009 15:15;9;496
44251;11/1/2010 8:57;9;502
44252;21/2/2010 8:00;9;564
44253;7/3/2010 16:07;9;584
44254;14/2/2011 20:50;9;585
44255;9/2/2009 13:50;9;588
44256;5/12/2010 14:39;9;595
44257;28/4/2011 4:28;9;633
44258;9/10/2011 5:59;9;634
44259;1/10/2012 19:40;9;637
44260;14/4/2010 17:03;9;678
44261;2/5/2012 18:11;9;763
44262;30/4/2009 11:49;9;828
44263;17/4/2010 19:09;9;837
44264;27/4/2009 18:24;9;853
44265;11/1/2012 6:04;9;884
44266;3/2/2011 9:28;9;899
44267;15/4/2012 4:10;9;969
44268;7/2/2011 9:03;9;974
44269;18/3/2012 1:43;9;976
44270;12/1/2011 6:53;9;980
47343;22/11/2011 20:27;10;14
47344;22/11/2011 20:27;10;19
47345;27/11/2011 15:55;10;20
47346;23/11/2011 18:56;10;21
47347;22/11/2011 20:27;10;33
47348;22/11/2011 20:27;10;34
47349;22/11/2011 20:27;10;36
47350;22/11/2011 20:27;10;38
47351;22/11/2011 20:27;10;39
47352;22/11/2011 20:27;10;43
47353;22/11/2011 20:27;10;45
47354;22/11/2011 20:27;10;47
47355;22/11/2011 20:27;10;48
47356;22/11/2011 20:27;10;50
47357;22/11/2011 20:27;10;52
47358;22/11/2011 20:27;10;54
47359;22/11/2011 20:27;10;55
47360;22/11/2011 20:27;10;56
47361;22/11/2011 20:27;10;67
47362;22/11/2011 20:27;10;69
47363;22/11/2011 20:27;10;72
47364;22/11/2011 20:27;10;74
47365;22/11/2011 20:27;10;77
47366;22/11/2011 20:27;10;80
47367;23/11/2011 0:14;10;83
47368;22/11/2011 20:27;10;86
47369;23/11/2011 0:52;10;89
47370;22/11/2011 20:27;10;92
47371;22/11/2011 20:27;10;94
47372;22/11/2011 20:27;10;97
47373;22/11/2011 20:27;10;100
47374;22/11/2011 20:27;10;103
47375;22/11/2011 20:27;10;106
47376;22/11/2011 20:27;10;111
47377;22/11/2011 20:27;10;113
47378;22/11/2011 20:27;10;114
47379;22/11/2011 20:27;10;116
47380;22/11/2011 20:27;10;118
47381;22/11/2011 20:27;10;120
47382;23/11/2011 2:46;10;127
47383;22/11/2011 20:27;10;130
47384;22/11/2011 20:27;10;131
47385;22/11/2011 20:27;10;132
47386;22/11/2011 20:27;10;133
47387;22/11/2011 20:27;10;134
47388;22/11/2011 20:27;10;135
47389;22/11/2011 20:27;10;137
47390;23/11/2011 4:17;10;138
47391;23/11/2011 3:40;10;139
47392;22/11/2011 20:27;10;140
47393;22/11/2011 20:27;10;141
47394;22/11/2011 20:27;10;143
47395;22/11/2011 20:27;10;144
47396;22/11/2011 20:27;10;145
47397;22/11/2011 20:27;10;146
47398;22/11/2011 20:27;10;147
47399;22/11/2011 20:27;10;149
47400;22/11/2011 20:27;10;150
47401;22/11/2011 20:27;10;151
47402;22/11/2011 20:27;10;152
47403;22/11/2011 20:27;10;153
47404;22/11/2011 20:27;10;154
47405;22/11/2011 20:27;10;155
47406;22/11/2011 20:27;10;156
47407;22/11/2011 20:27;10;157
47408;22/11/2011 20:27;10;158
47409;22/11/2011 20:27;10;159
47410;23/11/2011 7:47;10;160
47411;22/11/2011 20:27;10;161
47412;23/11/2011 7:58;10;162
47413;22/11/2011 20:27;10;163
47414;22/11/2011 20:27;10;165
47415;22/11/2011 20:27;10;166
47416;22/11/2011 20:27;10;167
47417;22/11/2011 20:27;10;168
47418;22/11/2011 20:27;10;169
47419;22/11/2011 20:27;10;170
47420;22/11/2011 20:27;10;172
47421;22/11/2011 20:27;10;173
47422;22/11/2011 20:27;10;174
47423;22/11/2011 20:27;10;175
47424;22/11/2011 20:27;10;176
47425;22/11/2011 20:27;10;177
47426;22/11/2011 20:27;10;178
47427;22/11/2011 20:27;10;180
47428;22/11/2011 20:27;10;181
47429;22/11/2011 20:27;10;182
47430;22/11/2011 20:27;10;183
47431;22/11/2011 20:27;10;184
47432;22/11/2011 20:27;10;185
47433;22/11/2011 20:27;10;186
47434;22/11/2011 20:27;10;190
47435;22/11/2011 20:27;10;192
47436;22/11/2011 20:27;10;195
47437;22/11/2011 20:27;10;196
47438;22/11/2011 20:27;10;200
47439;22/11/2011 20:27;10;203
47440;22/11/2011 20:27;10;206
47441;22/11/2011 20:27;10;209
47442;22/11/2011 20:27;10;212
47443;22/11/2011 20:27;10;216
47444;22/11/2011 20:27;10;220
47445;22/11/2011 20:27;10;223
47446;22/11/2011 20:27;10;225
47447;22/11/2011 20:27;10;226
47448;22/11/2011 20:27;10;229
47449;22/11/2011 20:27;10;233
47450;22/11/2011 20:27;10;236
47451;22/11/2011 20:27;10;238
47452;22/11/2011 20:27;10;239
47453;22/11/2011 20:27;10;242
47454;22/11/2011 20:27;10;245
47455;22/11/2011 20:27;10;250
47456;22/11/2011 20:27;10;251
47457;22/11/2011 20:27;10;253
47458;22/11/2011 20:27;10;254
47459;22/11/2011 20:27;10;257
47460;22/11/2011 20:27;10;260
47461;22/11/2011 20:27;10;263
47462;22/11/2011 20:27;10;267
47463;22/11/2011 20:27;10;270
47464;22/11/2011 20:27;10;273
47465;23/11/2011 17:52;10;279
47466;22/11/2011 20:27;10;282
47467;22/11/2011 20:27;10;285
47468;22/11/2011 20:27;10;287
47469;22/11/2011 20:27;10;288
47470;22/11/2011 20:27;10;292
47471;22/11/2011 20:27;10;295
47472;22/11/2011 20:27;10;298
47473;22/11/2011 20:27;10;302
47474;22/11/2011 20:27;10;303
47475;22/11/2011 20:27;10;306
47476;22/11/2011 20:27;10;307
47477;22/11/2011 20:27;10;310
47478;22/11/2011 20:27;10;312
47479;16/4/2012 7:13;10;316
47480;22/11/2011 20:27;10;318
47481;22/11/2011 20:27;10;321
47482;24/11/2011 0:53;10;324
47483;22/11/2011 20:27;10;326
47484;22/11/2011 20:27;10;329
47485;22/11/2011 20:27;10;333
47486;24/11/2011 1:32;10;337
47487;22/11/2011 20:27;10;341
47488;22/11/2011 20:27;10;344
47489;24/11/2011 3:10;10;347
47490;22/11/2011 20:27;10;350
47491;4/4/2012 3:12;10;352
47492;22/11/2011 20:27;10;355
47493;22/11/2011 20:27;10;358
47494;22/11/2011 20:27;10;359
47495;24/11/2011 5:13;10;362
47496;22/11/2011 20:27;10;365
47497;22/11/2011 20:27;10;369
47498;22/11/2011 20:27;10;372
47499;22/11/2011 20:27;10;373
47500;22/11/2011 20:27;10;375
47501;24/11/2011 11:25;10;381
47502;22/11/2011 20:27;10;384
47503;22/11/2011 20:27;10;387
47504;22/11/2011 20:27;10;391
47505;22/11/2011 20:27;10;395
47506;22/11/2011 20:27;10;420
47507;22/11/2011 20:27;10;422
47508;22/11/2011 20:27;10;426
47509;22/11/2011 20:27;10;428
47510;22/11/2011 20:27;10;432
47511;22/11/2011 20:27;10;437
47512;22/11/2011 20:27;10;442
47513;22/11/2011 20:27;10;448
47514;22/11/2011 20:27;10;452
47515;22/11/2011 20:27;10;456
47516;22/11/2011 20:27;10;460
47517;22/11/2011 20:27;10;465
47518;22/11/2011 20:27;10;468
47519;22/11/2011 20:27;10;474
47520;22/11/2011 20:27;10;478
47521;22/11/2011 20:27;10;484
47522;22/11/2011 20:27;10;486
47523;22/11/2011 20:27;10;487
47524;24/11/2011 15:53;10;491
47525;22/11/2011 20:27;10;497
47526;22/11/2011 20:27;10;500
47527;22/11/2011 20:27;10;505
47528;22/11/2011 20:27;10;508
47529;22/11/2011 20:27;10;512
47530;22/11/2011 20:27;10;517
47531;22/11/2011 20:27;10;525
47532;22/11/2011 20:27;10;530
47533;22/11/2011 20:27;10;535
47534;22/11/2011 20:27;10;537
47535;22/11/2011 20:27;10;541
47536;22/11/2011 20:27;10;546
47537;22/11/2011 20:27;10;554
47538;26/11/2011 1:22;10;559
47539;22/11/2011 20:27;10;564
47540;22/11/2011 20:27;10;569
47541;23/11/2011 14:39;10;573
47542;22/11/2011 20:27;10;576
47543;26/11/2011 8:15;10;581
47544;22/11/2011 20:27;10;586
47545;22/11/2011 20:27;10;603
47546;22/11/2011 20:27;10;604
47547;22/11/2011 20:27;10;608
47548;22/11/2011 20:27;10;613
47549;22/11/2011 20:27;10;617
47550;22/11/2011 20:27;10;622
47551;22/11/2011 20:27;10;628
47552;22/11/2011 20:27;10;629
47553;22/11/2011 20:27;10;634
47554;26/11/2011 22:53;10;640
47555;22/11/2011 20:27;10;645
47556;22/11/2011 20:27;10;651
47557;22/11/2011 20:27;10;655
47558;27/11/2011 12:55;10;658
47559;27/11/2011 14:14;10;660
47560;27/11/2011 19:52;10;662
47561;26/11/2011 5:11;10;665
47562;22/11/2011 20:27;10;666
47563;22/11/2011 20:27;10;668
47564;22/11/2011 20:27;10;673
47565;22/11/2011 20:27;10;675
47566;22/11/2011 20:27;10;676
47567;22/11/2011 20:27;10;678
47568;27/11/2011 1:30;10;680
47569;22/11/2011 20:27;10;682
47570;22/11/2011 20:27;10;685
47571;22/11/2011 20:27;10;686
47572;29/11/2011 21:06;10;687
47573;30/11/2011 5:54;10;688
47574;22/11/2011 20:27;10;689
47575;22/11/2011 20:27;10;690
47576;22/11/2011 20:27;10;691
47577;22/11/2011 20:27;10;692
47578;22/11/2011 20:27;10;694
47579;1/12/2011 2:49;10;695
47580;22/11/2011 20:27;10;696
47581;3/12/2011 17:25;10;698
47582;1/12/2011 6:04;10;701
47583;22/11/2011 20:27;10;706
47584;2/12/2011 9:50;10;707
47585;5/12/2011 5:06;10;711
47586;22/11/2011 20:27;10;715
47587;22/11/2011 20:27;10;719
47588;22/11/2011 20:27;10;723
47589;22/11/2011 20:27;10;728
47590;22/11/2011 20:27;10;734
47591;9/12/2011 10:19;10;738
47592;22/11/2011 20:27;10;746
47593;22/11/2011 20:27;10;756
47594;10/12/2011 21:51;10;761
47595;22/11/2011 20:27;10;767
47596;22/11/2011 20:27;10;771
47597;14/12/2011 21:56;10;775
47598;15/12/2011 3:11;10;778
47599;22/11/2011 20:27;10;784
47600;22/11/2011 20:27;10;788
47601;14/12/2011 2:02;10;792
47602;22/11/2011 20:27;10;794
47603;17/12/2011 9:08;10;796
47604;22/11/2011 20:27;10;800
47605;22/11/2011 20:27;10;805
47606;17/12/2011 23:49;10;810
47607;18/12/2011 4:57;10;814
47608;22/11/2011 20:27;10;818
47609;22/11/2011 20:27;10;827
47610;22/11/2011 20:27;10;830
47611;28/12/2011 8:02;10;835
47612;22/11/2011 20:27;10;845
47613;11/12/2011 23:53;10;849
47614;22/11/2011 20:27;10;854
47615;22/11/2011 20:27;10;862
47616;22/11/2011 20:27;10;863
47617;22/11/2011 20:27;10;867
47618;22/11/2011 20:27;10;872
47619;24/11/2011 4:06;10;876
47620;22/11/2011 20:27;10;880
47621;11/1/2012 6:04;10;884
47622;22/11/2011 20:27;10;888
47623;19/1/2012 12:38;10;892
47624;7/1/2012 12:15;10;906
47625;30/1/2012 23:38;10;911
47626;6/2/2012 17:08;10;915
47627;6/2/2012 15:24;10;919
47628;22/11/2011 20:27;10;929
47629;24/1/2012 18:56;10;933
47630;22/11/2011 20:27;10;938
47631;22/11/2011 20:27;10;942
47632;26/2/2012 15:22;10;946
47633;8/3/2012 11:05;10;950
47634;22/11/2011 20:27;10;955
47635;22/11/2011 20:27;10;959
47636;22/11/2011 20:27;10;963
47637;22/11/2011 20:27;10;967
47638;15/4/2012 4:10;10;969
47639;25/11/2011 5:10;10;972
47640;18/3/2012 1:43;10;976
47641;22/11/2011 20:27;10;980
47642;22/11/2011 20:27;10;981
47643;22/11/2011 20:27;10;985
47644;22/11/2011 20:27;10;989
47645;30/3/2012 16:17;10;992
47646;24/3/2012 12:28;10;994
47647;7/4/2012 5:38;10;996
47648;1/4/2012 1:09;10;999
50472;27/12/2010 7:18;11;15
50473;27/12/2010 7:18;11;55
50474;27/12/2010 7:18;11;144
50475;27/12/2010 7:18;11;175
50476;27/12/2010 7:18;11;178
50477;27/12/2010 7:18;11;212
50478;27/12/2010 7:18;11;217
50479;27/12/2010 7:18;11;224
50480;30/5/2011 4:06;11;229
50481;6/2/2011 22:17;11;232
50482;27/12/2010 7:18;11;234
50483;27/12/2010 7:18;11;235
50484;27/12/2010 7:18;11;254
50485;9/2/2012 4:30;11;256
50486;7/5/2011 17:48;11;260
50487;27/12/2010 7:18;11;276
50488;27/12/2010 7:18;11;284
50489;27/12/2010 7:18;11;296
50490;27/12/2010 7:18;11;300
50491;29/9/2011 13:23;11;302
50492;27/12/2010 7:18;11;304
50493;16/4/2012 7:13;11;316
50494;27/12/2010 7:18;11;343
50495;25/2/2011 5:01;11;346
50496;4/4/2012 3:12;11;352
50497;25/7/2012 14:08;11;374
50498;27/12/2010 7:18;11;377
50499;27/12/2010 7:18;11;388
50500;11/1/2011 3:40;11;397
50501;27/12/2010 7:18;11;401
50502;27/12/2010 7:18;11;406
50503;27/12/2010 7:18;11;419
50504;27/12/2010 7:18;11;434
50505;7/4/2012 20:41;11;445
50506;9/5/2012 19:00;11;450
50507;5/10/2011 13:57;11;470
50508;27/12/2010 7:18;11;472
50509;27/12/2010 7:18;11;486
50510;27/12/2010 7:18;11;496
50511;27/12/2010 7:18;11;542
50512;27/12/2010 7:18;11;543
50513;27/12/2010 7:18;11;548
50514;27/12/2010 7:18;11;570
50515;4/7/2011 10:39;11;578
50516;14/2/2011 20:50;11;585
50517;27/12/2010 7:18;11;588
50518;27/12/2010 7:18;11;595
50519;15/11/2011 15:41;11;603
50520;11/5/2011 11:49;11;611
50521;27/12/2010 7:18;11;625
50522;27/12/2010 7:18;11;636
50523;1/10/2012 19:40;11;637
50524;27/12/2010 7:18;11;651
50525;27/12/2010 7:18;11;706
50526;20/9/2011 0:18;11;725
50527;27/12/2010 7:18;11;749
50528;29/9/2011 23:27;11;760
50529;2/5/2012 18:11;11;763
50530;18/5/2011 19:32;11;806
50531;27/12/2010 7:18;11;809
50532;3/6/2011 17:19;11;812
50533;27/12/2010 7:18;11;855
50534;27/12/2010 7:18;11;860
50535;27/12/2010 7:18;11;870
50536;11/1/2012 6:04;11;884
50537;24/3/2012 19:05;11;912
50538;27/12/2010 7:18;11;920
50539;27/12/2010 7:18;11;982
51902;28/12/2010 22:40;12;118
51903;25/2/2011 0:34;12;130
51904;28/12/2010 22:40;12;190
51905;12/11/2011 3:17;12;192
51906;9/2/2012 4:30;12;256
51907;16/4/2012 7:13;12;316
51908;4/4/2012 3:12;12;352
51909;28/12/2010 22:40;12;486
51910;11/1/2012 6:04;12;884
51911;28/12/2010 22:40;12;942
51912;15/4/2012 4:10;12;969
51913;18/3/2012 1:43;12;976
51914;12/1/2011 6:53;12;980
52432;25/4/2009 15:27;289;116
52433;25/2/2011 0:34;289;130
52434;23/11/2011 3:40;289;139
52435;10/5/2010 1:19;289;166
52436;18/11/2011 2:14;289;200
52437;16/4/2012 7:13;289;316
52438;4/4/2012 3:12;289;352
52439;25/7/2012 14:08;289;374
52440;1/3/2009 13:29;289;401
52441;27/2/2009 9:45;289;434
52442;6/10/2010 2:16;289;486
52443;15/4/2012 4:10;289;969
52444;12/1/2011 6:53;289;980
54335;19/12/2010 14:16;454;74
54336;19/6/2011 8:22;454;111
54337;7/1/2011 10:29;454;131
54338;19/12/2010 14:16;454;163
54339;19/12/2010 14:16;454;166
54340;1/7/2011 9:23;454;177
54341;19/12/2010 14:16;454;187
54342;20/7/2011 18:13;454;196
54343;6/7/2011 18:45;454;202
54344;19/12/2010 14:16;454;212
54345;19/12/2010 14:16;454;217
54346;19/12/2010 14:16;454;289
54347;16/4/2012 7:13;454;316
54348;25/2/2011 5:01;454;346
54349;4/4/2012 3:12;454;352
54350;19/12/2010 14:16;454;353
54351;19/12/2010 14:16;454;357
54352;2/2/2011 5:42;454;363
54353;19/12/2010 14:16;454;420
54354;19/12/2010 14:16;454;449
54355;19/12/2010 14:16;454;483
54356;19/12/2010 14:16;454;486
54357;19/12/2010 14:16;454;494
54358;19/5/2011 0:12;454;499
54359;22/5/2011 20:09;454;514
54360;19/12/2010 14:16;454;564
54361;19/12/2010 14:16;454;588
54362;15/11/2011 15:41;454;603
54363;9/10/2011 5:59;454;634
54364;19/12/2010 14:16;454;673
54365;19/12/2010 14:16;454;736
54366;12/2/2011 0:26;454;822
54367;19/12/2010 14:16;454;841
54368;19/12/2010 14:16;454;853
54369;19/12/2010 14:16;454;898
55185;9/1/2011 8:41;3437;153
55186;25/7/2012 14:38;3437;205
55187;9/1/2011 8:41;3437;212
55188;17/9/2011 14:26;3437;215
55189;9/1/2011 8:41;3437;217
55190;9/1/2011 8:41;3437;224
55191;25/9/2011 5:37;3437;225
55192;13/5/2011 1:50;3437;236
55193;9/1/2011 8:41;3437;241
55194;9/2/2012 4:30;3437;256
55195;24/3/2011 20:45;3437;267
55196;9/1/2011 8:41;3437;289
55197;9/1/2011 8:41;3437;300
55198;15/4/2011 14:10;3437;310
55199;16/4/2012 7:13;3437;316
55200;9/1/2011 8:41;3437;328
55201;4/4/2012 3:12;3437;352
55202;9/1/2011 8:41;3437;357
55203;7/11/2011 0:59;3437;358
55204;9/1/2011 8:41;3437;365
55205;9/1/2011 8:41;3437;396
55206;9/1/2011 8:41;3437;401
55207;9/1/2011 8:41;3437;419
55208;2/5/2012 5:02;3437;427
55209;9/1/2011 8:41;3437;434
55210;9/1/2011 8:41;3437;448
55211;9/1/2011 8:41;3437;449
55212;5/10/2011 13:57;3437;470
55213;9/1/2011 8:41;3437;486
55214;9/1/2011 8:41;3437;556
55215;14/2/2011 20:50;3437;585
55216;9/1/2011 8:41;3437;588
55217;9/1/2011 8:41;3437;598
55218;9/1/2011 8:41;3437;612
55219;9/1/2011 8:41;3437;636
55220;9/1/2011 8:41;3437;768
55221;9/1/2011 8:41;3437;794
55222;9/1/2011 8:41;3437;809
55223;9/1/2011 8:41;3437;853
55224;9/1/2011 8:41;3437;882
55225;12/11/2011 14:43;3437;966
55226;12/1/2011 6:53;3437;980
55770;27/4/2009 13:09;3750;33
55771;12/7/2009 17:44;3750;118
55772;25/2/2011 0:34;3750;130
55773;27/4/2009 13:09;3750;224
55774;15/4/2011 14:10;3750;310
55775;16/4/2012 7:13;3750;316
55776;4/4/2012 3:12;3750;352
55777;27/4/2009 13:09;3750;355
55778;25/7/2012 14:08;3750;374
55779;27/4/2009 13:09;3750;401
55780;10/8/2011 11:51;3750;409
55781;27/4/2009 13:09;3750;420
55782;6/10/2010 2:16;3750;486
55783;22/7/2009 4:37;3750;494
55784;27/4/2009 13:09;3750;496
55785;27/4/2009 13:09;3750;498
55786;27/4/2009 13:09;3750;542
55787;14/2/2011 20:50;3750;585
55788;24/4/2010 22:37;3750;592
55789;15/11/2011 15:41;3750;603
55790;25/10/2010 19:55;3750;683
55791;12/1/2012 3:30;3750;753
55792;9/2/2010 10:29;3750;855
55793;24/6/2010 0:11;3750;870
55794;15/4/2012 4:10;3750;969
55795;22/6/2011 9:05;3750;981
55796;27/4/2009 13:09;3750;982
56211;24/11/2010 5:43;5326;101
56212;7/12/2008 15:14;5326;224
56213;30/5/2011 4:06;5326;229
56214;31/3/2008 18:20;5326;248
56215;9/2/2012 4:30;5326;256
56216;13/10/2010 2:28;5326;261
56217;29/4/2010 2:28;5326;304
56218;15/4/2011 14:10;5326;310
56219;16/4/2012 7:13;5326;316
56220;4/4/2012 3:12;5326;352
56221;17/5/2009 16:43;5326;357
56222;25/7/2012 14:08;5326;374
56223;1/3/2009 13:29;5326;401
56224;14/7/2009 17:38;5326;419
56225;27/2/2009 9:45;5326;434
56226;6/10/2010 2:16;5326;486
56227;7/4/2010 12:35;5326;539
56228;31/3/2008 18:20;5326;542
56229;14/2/2011 20:50;5326;585
56230;9/2/2009 13:50;5326;588
56231;15/11/2011 15:41;5326;603
56232;11/6/2009 19:15;5326;651
56233;9/4/2008 19:58;5326;882
56234;12/2/2012 11:01;5326;958
56235;15/4/2012 4:10;5326;969
56236;12/1/2011 6:53;5326;980
56774;21/3/2009 21:32;7242;79
56775;21/3/2009 21:32;7242;95
56776;9/2/2011 2:53;7242;141
56777;1/9/2010 7:05;7242;153
56778;10/5/2010 1:19;7242;166
56779;21/3/2009 21:32;7242;178
56780;28/2/2010 18:01;7242;189
56781;30/11/2010 7:22;7242;207
56782;14/8/2010 8:34;7242;212
56783;21/3/2009 21:32;7242;224
56784;25/9/2011 5:37;7242;225
56785;30/5/2011 4:06;7242;229
56786;6/2/2011 22:17;7242;232
56787;1/4/2012 16:01;7242;249
56788;3/2/2011 21:19;7242;251
56789;9/2/2012 4:30;7242;256
56790;31/1/2010 12:34;7242;289
56791;10/8/2011 5:32;7242;291
56792;15/6/2010 8:51;7242;292
56793;20/7/2009 10:34;7242;296
56794;3/5/2010 12:07;7242;297
56795;20/1/2010 19:31;7242;300
56796;15/4/2011 14:10;7242;310
56797;16/4/2012 7:13;7242;316
56798;10/6/2010 10:14;7242;318
56799;21/3/2009 21:32;7242;345
56800;4/4/2012 3:12;7242;352
56801;6/4/2009 5:06;7242;353
56802;21/3/2009 21:32;7242;355
56803;17/5/2009 16:43;7242;357
56804;25/7/2012 14:08;7242;374
56805;4/6/2010 12:37;7242;389
56806;21/3/2009 21:32;7242;401
56807;27/8/2009 6:33;7242;404
56808;21/3/2009 21:32;7242;420
56809;16/7/2010 12:29;7242;426
56810;21/3/2009 21:32;7242;434
56811;30/9/2010 2:46;7242;448
56812;6/10/2010 2:16;7242;486
56813;21/3/2009 21:32;7242;487
56814;21/3/2009 21:32;7242;496
56815;21/3/2009 21:32;7242;498
56816;11/1/2010 8:57;7242;502
56817;21/3/2009 21:32;7242;510
56818;22/5/2011 20:09;7242;514
56819;26/6/2009 22:47;7242;529
56820;21/3/2009 21:32;7242;536
